review,total_word_count,count_good,count_average,count_medium,count_worst,sentiment,topic_cluster
We had a hotel block that we had over 15 people book through yet the list only showed 11 on it,21,0,0,0,0,Neutral,0
"We were told free breakfast with out stay, but at check in they never mentioned you need vouchers",19,0,0,0,0,Neutral,1
When we went to breakfast the 1st morning they turned us away and said we needed vouchers,17,0,0,0,0,Neutral,0
We told the desk how many we needed and we only got half that,14,0,0,0,0,Neutral,0
"We were then told for the next morning there would be a list, so we didn't need the vouchers",21,0,0,0,0,Neutral,0
After breakfast one of the waitresses asked me for my voucher & I explained to her what we were told & she just agrued with me,26,0,0,0,0,Neutral,0
"The pool was broken, which was one of the main reasons we booked there for our soccer tournament weekend",20,0,0,0,1,Worst,0
"We were given a banquet room to use for free though, so we could do our team bonding there instead",21,0,0,0,0,Neutral,0
The parking fee is a bit much for not a lot of spaces,13,0,0,0,0,Neutral,0
"Really great stay at a great hotel in a great location with solid service, amenities, food, rooms, staff",22,3,0,0,0,Good,3
Thanks Holiday Inn,3,0,0,0,0,Neutral,0
See you soon,3,0,0,0,0,Neutral,0
"Nice hotel, close to the airport and a very nice well lit parking lot",15,2,0,0,0,Good,0
They also offered parking in and enclosed garage which was nice when you are traveling and don't want to unload your car all the way,26,1,0,0,0,Good,0
Staff is very friendly and helpful- My room was clean and I very much enjoyed my stay! Thank you Holiday Inn East staff for a wonderful stay!!!,31,3,0,0,0,Good,2
The balcony door was open to our room when we got there,12,0,0,0,0,Neutral,0
I assume it was because the ac wasn’t working which we did not realize until trying to sleep,20,0,0,0,0,Neutral,0
"It was a horrible night trying to sleep in a hot hotel room, I would’ve opened the door to the balcony but I had my son with me and did not want him going out in the balcony without an adult",44,0,0,0,1,Worst,0
I told the staff when checking out the ac didn’t work and the response was “oh really?” And that’s it,27,0,0,0,0,Neutral,0
Also had to pay $15 to park which is not mentioned prior to booking,15,0,0,0,0,Neutral,0
Positive: People were great,5,1,0,0,0,Good,0
Very easy and convenient process,5,0,0,0,0,Neutral,0
"Negative: """"",4,0,0,0,0,Neutral,0
"Great location, great staff, just a little dated",10,2,0,0,0,Good,2
이곳의 아침식사는 절대 예약할때 선택하지 말아야한다,6,0,0,0,0,Neutral,0
최악의 아침식사였다,2,0,0,0,0,Neutral,0
너무낡고 인터넷도 잘안되고 정말 내가 경험한 숙소중 최악의 숙소이다,9,0,0,0,0,Neutral,0
아침식사비를 내고 먹는것이 너무나 아까웠다,5,0,0,0,0,Neutral,0
"My stay was ok the room was clean and the hotel seemed decent, I just think the parking policy was a bit misleading",24,1,1,0,0,Good,4
"I thought it was free because that's what it says on Expedia (I know don't use 3rd party websites to book hotels, but it was the cheapest price) and the receptionist wasn't very helpful he didn't really give us any information about the parking situation or what the ~$50 charge was for I figured it was for incidentals, but it should be clearly stated to avoid confusion",77,1,0,0,0,Good,0
Also the water wasn't hot in our room,9,0,0,0,0,Neutral,0
Wednesday may 7/2025 on a vacation trip with my cousin Nacho he booked in the reservation and on arrival while checking in ask for directions for the restroom the girl on the front desk she was totally rude,38,0,0,0,1,Worst,0
She said there was not a restroom available but I was urged to used it started walking looking for it and found it,23,0,0,0,0,Neutral,0
She ran behind me screaming and throwing insults,8,0,0,0,0,Neutral,0
Asked her for her name she only mentioned something that I couldn’t understand,15,0,0,0,0,Neutral,0
Then she send us to a room #223 that room only had hot water in the bath tub and bathroom sink,22,0,0,0,0,Neutral,0
We brought that to her attention she continued to behave the same way long story short our reservation was cancelled after waiting there for a longtime,26,0,0,0,0,Neutral,0
Rooms are nice,3,1,0,0,0,Good,0
Service is,2,0,0,0,0,Neutral,3
not great,2,1,0,0,0,Good,0
Asked the blue haired,4,0,0,0,0,Neutral,0
whatever at the front desk for a folding chair for the room so both people could work on their laptops and she looked at me like I had two heads,30,0,0,0,0,Neutral,0
I looked at her like she had one head with neon blue hair,13,0,0,0,0,Neutral,0
No chair,2,0,0,0,0,Neutral,0
Went down to grab breakfast at no later than 940 on a Saturday and was told the kitchen was closed,20,0,0,0,0,Neutral,0
"Confirmed later that they take orders till 10, so somebody was looking to get out of there early",19,0,0,0,0,Neutral,0
So like I said,4,0,0,0,0,Neutral,0
Nice enough room but the staff is not great,9,2,0,0,0,Good,2
This was a really nice hotel,6,1,0,0,0,Good,0
"It was clean, service was good, breakfast was really good too",13,3,0,0,0,Good,3
Great price,2,1,0,0,0,Good,0
"It was an11-15 minute lyft ride to the convention center so not the most centrally located hotel, but the value was still quite good",25,1,0,0,0,Good,0
"Besides the restaurant in the hotel there were plenty of food places walking distance away (Seven Eleven, Panera, Chickfil-A etc",23,0,0,0,0,Neutral,0
") Even with daily lyft rides, it was much less expensive than the more centrally located hotels",18,0,0,0,1,Worst,0
Only real complaint was that there was no safe in the room which was disappointing,15,0,0,0,0,Neutral,0
"We chose the hotel for its location, amenities and price",11,0,0,0,0,Neutral,0
We were not disappointed and we were made to feel important and welcome,13,0,0,1,0,Medium,0
We left with a good feeling!,7,1,0,0,0,Good,0
Visited meow wolf,3,0,0,0,0,Neutral,0
This place was convenient and affordable,6,0,0,0,0,Neutral,0
I absolutely loved my whirlpool in my room,8,1,0,0,0,Good,0
And services were prompt,4,0,0,0,0,Neutral,0
We stayed at this hotel in March 2024 and had a pretty good experience,14,1,0,0,0,Good,0
A year later we came back and had the most unfriendly rude front desk staff I have ever experienced,19,0,0,0,1,Worst,0
We checked in late after a basketball game and she was short and rude through the entire check in experience,20,0,0,0,1,Worst,0
We accidentally dropped a water bottle on the floor and it spilled,12,0,0,0,0,Neutral,0
"Not wanting to leave a mess, I let her know and apologized for having spilled the water",18,0,0,0,0,Neutral,0
"She proceeded to point me to a box of Kleenexes to clean up the water, “since it was my mess",22,1,0,0,0,Good,0
"” She didn‘t hand me a towel, get a mop or anything, but told me to use Kleenexes or napkins from the bathroom across the corridor",30,0,0,0,0,Neutral,0
"When we refused to clean up the water with kleenexes or napkins, she canceled our reservation and had us kicked out of the hotel; a family of 5, at midnight",33,1,0,0,0,Good,0
I am still in shock,5,0,0,0,0,Neutral,0
"If I hadn’t mentioned the water she never would have known and would have had to clean it up or leave a dangerous puddle for a guest to slip on, but because I courteously mentioned my accident, we were kicked out of the hotel",48,1,0,0,0,Good,0
"What happened to customer service? Does this front desk clerk not realize she is in the service industry and cleaning up the water was her job? The hotel did call us to apologize, but we couldn‘t even leave a review for the correct date because our reservation was literally cancelled, as if it never existed",61,0,0,0,0,Neutral,3
"In the morning, I dropped off my suitcase at the hotel because we arrived too early to check in",20,0,0,0,0,Neutral,0
The receptionist told me I would only receive one breakfast ticket for one day,14,0,0,0,0,Neutral,0
"However, I had booked a room for four nights with breakfast included each day, and I paid a higher rate for that option",25,0,0,0,0,Neutral,0
"Despite this, the receptionist insisted that I would only get one breakfast, even though my reservation clearly included breakfast for all four nights",25,0,0,0,0,Neutral,0
It was really strange,4,0,0,0,0,Neutral,0
"So later that afternoon, when I checked in, I decided to stay just one night and canceled the remaining nights",22,0,0,0,0,Neutral,0
I ended up moving to another hotel,7,0,0,0,0,Neutral,0
We checked in after a Nuggets game,7,0,0,0,0,Neutral,0
After checking in we purchased ice cream and snacks at the store behind the reception desk,16,0,0,0,0,Neutral,0
"My son filled his water bottle and my wife’s, when he handed her the bottle it fell and spilled",22,0,0,0,0,Neutral,0
We let her know and she said there was a Kleenex to clean it up,15,1,0,0,0,Good,4
When we let her know that it was more than a Kleenex worth she said that the restroom was down the hall and we needed to clean it up or she would check us out,35,1,0,0,0,Good,0
We asked for a mop and she yelled at us to clean it up,14,1,0,0,0,Good,4
We proceeded to our room when she informed us that she was canceling our reservation,15,0,0,0,0,Neutral,0
The security guard came to our room and informed us that we needed to leave because she canceled our reservation,20,0,0,0,0,Neutral,0
Soon after the police showed up and escorted us out,10,0,0,0,0,Neutral,0
We asked for a receipt to show that our room was canceled and for her name,16,0,0,0,0,Neutral,0
She refused both! This was a horrible experience and I hope nobody ever has to deal with her or this hotel,22,0,0,0,1,Worst,0
We won’t be back!,7,0,0,0,0,Neutral,0
"Positive: """" Negative: You have to pay for every single thing, breakfast,parking, water",20,0,0,0,0,Neutral,0
? that?s insane,5,0,0,0,0,Neutral,0
Every thing was good except the beds they are horrible tried both of the queens,15,1,0,0,1,Good,0
we booked the rooms because our water heater broke and we needed showers we only live down the street and I wish we would have went home to sleep my back is so aching beware of the old crappy mattresses here,41,0,0,0,0,Neutral,0
"Positive: Location Negative: Tiny room, dirty room, poor acting staff",14,0,0,0,2,Worst,0
Perfect location for the FTC across the street,8,1,0,0,0,Good,0
Lots of food options in walking distance as well,9,0,0,0,0,Neutral,0
"If I wanted to find a empty plastic bag in my room and a balcony door that doesn’t lock… as well as a room that smells like a jock stayed in here the previous night, I would have booked the motel6",44,0,0,0,0,Neutral,0
"The smell hit our noses as soon as we entered the room, I even asked if we should ask to change rooms but my partner and I decided against it as we only had a bit of time before we had to shower and change to head to our ur baseball game",53,0,0,0,0,Neutral,0
"The empty plastic shopping bag in the room was on the floor by the a/c unit, there was obvious lint on the floor… questioning whether this is clean",29,1,0,0,0,Good,0
"I’m not super boogie either and know I booked this for $215 which isn’t much, but hey, this is not what I’d expect from an IHG",35,0,0,0,0,Neutral,0
We paid more to stay closer and choose something that seemed safer without paying double to stay in Denver,19,0,0,0,0,Neutral,1
The smell was here even after we left the balcony door open for 30 minutes to try and freshen it up,21,0,0,0,0,Neutral,0
Super lame experience - not sure what the hell happened here but be warned,14,0,0,0,0,Neutral,0
Do not stay here!!!  My children and I were placed in a room with an additional deck off the side with a door that did not have a lock from the inside,35,0,0,0,0,Neutral,0
Oddly enough you could lock it from the outside,9,0,0,0,0,Neutral,0
"The door had no seal so not only was there a massively loud, could draft but you might have well been sleeping in the middle of the street",29,0,0,0,0,Neutral,0
"Every emergency vehicle, large truck or loud drunk was right there with you!  When I talked to the front desk the lady explained that she was new and would have to talk to the manager who would get back to me, ya right! STAY AWAY !",50,0,0,0,0,Neutral,0
Worst stay in this hotel,5,0,0,0,1,Worst,1
Bathroom tub and floor was dirty,6,0,0,0,1,Worst,0
"Safety bar broken on sliding door, did not feel safe",11,0,0,0,1,Worst,0
returned too late to change rooms,6,0,0,0,0,Neutral,0
Was awoken by an extremely aggressive guest screaming at the top of her lungs at the front desk for over a half hour,23,0,0,0,0,Neutral,0
Complained to front desk with nothing but a we know,10,0,0,0,0,Neutral,0
Not even a sorry,4,0,0,0,0,Neutral,0
"I'm not one to ask for refunds but a future discount would have been appreciated since we will stay here again but will inspect it room further upon check in, instead of when we return at 2am",39,0,0,0,0,Neutral,0
I was extremely upset and disappointed with this stay and hope that our future needs can be meet,18,0,0,1,0,Medium,0
